-0.493625334271,0.0,0
-0.49484983226,-0.00122449798841,1
-0.496289680111,-0.00143984785102,0
-0.498934117129,-0.00264443701801,1
-0.501763370329,-0.00282925320064,1
-0.504756271973,-0.00299290164387,2
-0.506890417145,-0.00213414517237,0
-0.510149822538,-0.00325940539219,2
-0.512510067714,-0.00236024517595,0
-0.515953462861,-0.00344339514699,0
-0.520454192826,-0.00450072996532,0
-0.525978506812,-0.0055243139863,2
-0.530484972966,-0.0045064661538,1
-0.534939796313,-0.00445482334706,2
-0.538309578414,-0.00336978210076,2
-0.540569065305,-0.00225948689089,0
-0.543701329998,-0.00313226469293,1
-0.546682916908,-0.00298158690991,1
-0.549491511111,-0.0028085942034,1
-0.552106105032,-0.00261459392099,1
-0.554507154516,-0.00240104948358,0
-0.5576767232,-0.00316956868483,1
-0.560591152264,-0.00291442906331,0
-0.564228707646,-0.00363755538182,0
-0.568562292531,-0.00433358488599,1
-0.572559672775,-0.00399738024388,2
-0.575191165252,-0.00263149247658,0
-0.578437257889,-0.00324609263702,2
-0.580273914677,-0.00183665678795,0
-0.582687552965,-0.00241363828832,1
-0.584660342739,-0.00197278977352,1
-0.586177727741,-0.0015173850019,2
-0.586228522751,-5.07950102768e-05,0
-0.586812353506,-0.000583830755336,1
-0.586924919057,-0.000112565550858,1
-0.586565390324,0.00035952873282,1
-0.585736415533,0.000828974790885,0
-0.585444102844,0.000292312689764,2
-0.583690606796,0.00175349604716,0
-0.582488859226,0.00120174757032,2
-0.57984773007,0.00264112915618,2
-0.575786733053,0.00406099701674,0
-0.572335923452,0.00345080960125,2
-0.567520886216,0.00481503723612,0
-0.563377385563,0.00414350065323,0
-0.559936252942,0.00344113262102,0
-0.5572231287,0.00271312424166,1
-0.554258249268,0.00296487943199,1
-0.551063747871,0.00319450139656,2
-0.546663492176,0.00440025569575,0
-0.54309038911,0.00357310306569,0
-0.540371182238,0.0027192068715,1
-0.537526235391,0.00284494684708,0
-0.535576862986,0.00194937240555,1
-0.533537674257,0.0020391887285,2
-0.530423954833,0.0031137194239,2
-0.526259050142,0.00416490469144,0
-0.523074193603,0.00318485653871,1
-0.519893271428,0.00318092217537,1
-0.516740139961,0.00315313146649,1
-0.513638444633,0.00310169532879,1
-0.51061144067,0.0030270039627,2
-0.506681817077,0.00392962359295,2
-0.501879016215,0.00480280086226,2
-0.496238998302,0.00564001791275,0
-0.491803948392,0.00443504990952,2
-0.486606998257,0.00519695013562,1
-0.481686917335,0.00492008092141,0
-0.478080347752,0.00360656958346,1
-0.474814106369,0.00326624138313,2
-0.470912445224,0.00390166114449,0
-0.468404288307,0.00250815691755,0
-0.467308200991,0.00109608731629,2
-0.465632289249,0.00167591174178,0
-0.465388938258,0.000243350990548,0
-0.466579945508,-0.00119100725022,0
-0.469196511547,-0.00261656603815,0
-0.473219285622,-0.00402277407495,0
-0.478618469,-0.00539918337876,0
-0.485353981799,-0.00673551279906,2
-0.491375701649,-0.00602171984959,0
-0.498638718326,-0.00726301667674,2
-0.505088760541,-0.00645004221527,1
-0.511677556534,-0.00658879599268,1
-0.518355742611,-0.00667818607725,1
-0.525073249814,-0.00671750720324,0
-0.532779698497,-0.00770644868268,1
-0.540417298963,-0.00763760046647,1
-0.547928814018,-0.00751151505442,1
-0.555258015765,-0.0073292017477,0
-0.563350130039,-0.00809211427377,1
-0.571144815309,-0.00779468526958,2
-0.577584113244,-0.0064392979351,0
-0.584620288854,-0.00703617561023,1
-0.591201355074,-0.00658106621984,2
-0.596278870507,-0.00507751543314,0
-0.60181559413,-0.00553672362286,2
-0.605771060167,-0.00395546603699,0
-0.6101164572,-0.00434539703304,1
-0.61382023275,-0.00370377555002,2
-0.549719418599,0.0,2
-0.54852371421,0.00119570438879,1
-0.547141246936,0.0013824672744,0
-0.546582357884,0.000558889051912,1
-0.545851228518,0.000731129365675,1
-0.544953329689,0.000897898828871,0
-0.544895381235,5.79484540893e-05,2
-0.54367781688,0.00121756435504,2
-0.54130975077,0.00236806610989,2
-0.537808914838,0.00350083593251,2
-0.533201535139,0.0046073796987,1
-0.528522144705,0.0046793904338,2
-0.522805830346,0.00571631435954,2
-0.51609546307,0.00671036727575,2
-0.508441365886,0.00765409718405,2
-0.499900910102,0.00854045578383,2
-0.490538038627,0.00936287147491,0
-0.482422716352,0.00811532227539,1
-0.474615429727,0.00780728662474,2
-0.466174197421,0.008441232306,2
-0.457161522285,0.00901267513617,1
-0.448643834055,0.00851768822938,2
-0.439683582306,0.00896025174953,1
-0.431346067795,0.00833751451079,0
-0.424691649731,0.00665441806409,2
-0.417768197758,0.00692345197325,2
-0.41062520738,0.00714299037775,0
-0.405313390471,0.0053118169093,2
